source_row,reading_raw,nom_raw,example_raw,note_raw,source_url
5733,PHÁN,判,"判案 phán án · 判決
  phán quyết · 宣判 tuyên phán · 批判 phê phán · 判事 phán sự",U+5224,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5734,PHÁN,泮,蜀泮 Thục Phán,U+6CEE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5735,phàn,𡃎,"𡃎難 phàn
  nàn",U+210CE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5736,PHÂN,分,"分𢺹 phân
  chia · 分類 phân loại · 分數 phân số · 𠬠指平10分 một chỉ bằng 10 phân",U+5206,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5737,PHÂN,紛,"紛爭 phân tranh ·
  紛紜 phân vân","[翻]

    U+7D1B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5738,phân,糞,"𫪐糞 cục
  phân · 𢫆糞 bón phân",U+7CDE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5739,phăn,𧿳,"𧿳𧿳
  phăn phắt [𠸨]","⇔ 𧿳
  phắt

    U+27FF3",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5740,PHẤN,粉,"粉花 phấn hoa · 授粉
  thụ phấn · 粉蠟 phấn sáp",U+7C89,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5741,PHẤN,奮,"奮激 phấn khích ·
  奮起 phấn khởi · 奮鬥 phấn đấu · 興奮 hưng phấn",U+596E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5742,PHẦN,份,"份繌 phần mềm ·
  份𤾓 phần trăm · 𠀧份四 ba phần tư · 成份 thành phần · 股份 cổ phần ·
  份子 phần tử",U+4EFD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5743,phần,芬,芬蘭 Phần Lan,"音讀班頭𱺵「phân」。
  Âm đọc ban đầu là ""phân"".

    U+82AC",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5744,phần,拂,"拂拂 phần phật
  [𠸨]","⇔ 拂 phật

    U+62C2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5745,phần,枌,"𣘃枌 cây
  phần",U+678C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5746,PHẦN,墳,墳墓 phần mộ,U+58B3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5747,phắn,坢,"塝坢 phẳng phắn
  [𠸨]",U+5762,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5748,PHẪN,憤,"憤怒 phẫn nộ · 憤鬱
  phẫn uất · 公憤 công phẫn",U+61A4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5749,PHẢN,反,"𫜵反 làm
  phản · 反應 phản ứng · 反光 phản quang · 反對 phản đối · 反戰 phản chiến · 相反 tương
  phản",U+53CD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5750,PHẢN,返,返回 phản hồi,U+8FD4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5751,phản,板,板楛 phản gỗ,U+677F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5752,PHẨN,糞,㹥咹糞 chó ăn phẩn,U+7CDE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5753,phạn,奮,"費奮 phí phạn
  [𠸨]",U+596E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5754,PHẬN,分,"數分 số phận · 本分
  bổn phận · 安分 anphận · 部分 bộ phận · 分𨉟 phận mình",U+5206,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5755,phang,㧍,"𪢜㧍 phô
  phang · 㧍卬 phang ngang",U+39CD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5756,phàng,搒,"𢰺搒 phũ
  phàng",U+6412,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5757,phăng,㕫,"吶㕫 nói phăng ·
  𫜵㕫朱歱 làm phăng cho xong",U+356B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5758,phăng,噗,"噗噗 phăng phắc
  [𠸨]","⇔ 噗 phắc

    U+5657",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5759,PHẢNG,彷,彷彿 phảng phất,"[翻]

    U+5F77",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5760,phẳng,塝,"滻塝 san
  phẳng",U+585D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5761,phanh,抨,"抨屍 phanh thây ·
  抨𫥨 phanh ra · 抨襖 phanh áo · 風抨 phong phanh [𠸨]",U+62A8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5762,phanh,枰,"枰𢬣 phanh
  tay [摱]",U+67B0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5763,phành,𢴒,"𢴒𫥨
  phành ra",U+22D12,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5764,phành,𩗀,"橛𩗀𩗀
  quạt phành phạch [𠸨]","⇔ 𩗀
  phạch

    U+295C0",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5765,phao,𣿖,"𣿖救生 phao
  cứu sinh · 𣿖信䚾 phao tin nhảm",U+23FD6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5766,PHÁO,炮,"炮臺 pháo đài · 炮花
  pháo hoa",U+70AE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5767,phào,𠴋,"尋𠴋 tầm
  phào","[翻]

    U+20D0B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5768,PHÁP,法,"憲法 hiến pháp ·
  法律 pháp luật · 㗂法 tiếng pháp","[翻]

    U+6CD5",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5769,phấp,𭡚,"𭡚𢭿
  phấp phới · 𭡚倣 phấp phỏng",U+2D85A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5770,phắp,𠵽,"𠵽𠵽
  phăm phắp [𠸨]",U+20D7D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5771,phập,怫,"怫𤂧 phập
  phồng · 怫怫 phầm phập [𠸨]","[翻]

    U+602B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5772,PHÁT,發,"發展 phát triển ·
  發財 phát tài · 發言 phát ngôn · 分發 phân phát","[翻]

    U+767C",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5773,PHẤT,弗,舍利弗 Xá Lợi Phất,"[翻]

    U+5F17",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5774,phất,拂,"𩄎㗚拂 mưa
  lất phất · 𣘃拂揄 cây phất dũ",U+62C2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5775,PHẤT,拂,"拂披 phất phơ · 拂旗
  phất cờ",U+62C2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5776,PHẤT,彿,彷彿 phảng phất,U+5F7F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5777,phắt,𧿳,"𨅸𧿳𧻭
  đứng phắt dậy",U+27FF3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5778,PHẠT,伐,"征伐 chinh phạt ·
  伐𣘃樻 phạt cây cối",U+4F10,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5779,PHẠT,罰,"懲罰 trừng phạt ·
  刑罰 hình phạt",U+7F70,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5780,PHẬT,佛,"德佛 đức Phật · 佛教
  Phật giáo · 佛祖 Phật tổ · 𡗶佛 trời Phật · 佛堂 Phật đường",U+4F5B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5781,PHẬT,拂,"拂意 phật ý · 拂拂
  phần phật [𠸨]",U+62C2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5782,phau,𤽵,"𤽵𤽵
  phau phau · 𤽸𤽵 trắng phau",U+24F75,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5783,PHẪU,剖,"剖術 phẫu thuật ·
  解剖 giải phẫu","[翻]

    U+5256",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5784,phây,批,"批批 phây phây
  [𠸨]",U+6279,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5785,phẩy,㧊,派㧊 phe phẩy,U+39CA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5786,phe,派,"派派 phe phái ·
  𢺹派 chia phe · 派㧊 phe phẩy [𠸨]",U+6D3E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5787,phè,腓,"𣹓腓 đầy
  phè · 腓𦙀 phè phỡn [𠸨] · 腓腓 phè phè · 𢥇腓 chán phè",U+8153,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5788,PHÊ,批,"批評 phê bình · 批准
  phê chuẩn · 批判 phê phán",U+6279,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5789,PHÊ,啡,"咖啡 cà phê · 撫啡
  phủ phê [摱] · 啡如𡥵犀犀 phê như con tê tê [摱]","[翻]

    U+5561",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5790,PHẾ,肺,肺管 phế quản,U+80BA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5791,PHẾ,廢,廢汰 phế thải,U+5EE2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5792,phề,㭀,"㭀㭀 phề phệ
  [𠸨]","⇔ 㭀 phệ

    U+3B40",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5793,phệ,㭀,"㭀泥 phệ nệ
  [𠸨]",U+3B40,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5794,phếch,𤾷,"薄𤾷 bạc
  phếch","[翻]

    U+24FB7",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5795,phêm,泛,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+6CDB",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5796,phen,番,"夫番 phu phen · 番尼
  phen này","[翻]

    U+756A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5797,phèn,㗶,"㗶㗶 phèn phẹt
  [𠸨]","⇔ 㗶 phẹt

    U+35F6",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5798,phèn,礬,"𡐙礬 đất
  phèn · 糖礬 đường phèn · 渃礬 nước phèn · 礬䣷 phèn chua",U+792C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5799,phên,䉒,"䉒壁 phên vách ·
  糖䉒 đường phên",U+4252,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5800,phèng,嗙,"嗙嗙 phèng phèng
  [𠸨]",U+55D9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5801,phềnh,膨,"脹膨 chương
  phềnh","[翻]

    U+81A8",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5802,phèo,咆,"淝咆 phì phèo
  [𠸨]","[翻]

    U+5486",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5803,phép,法,"朱法 cho phép · 儗法
  nghỉ phép · 禮法 lễ phép",U+6CD5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5804,phếp,珐,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+73D0",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5805,phét,𦠱,"𦠱洛 phét
  lác · 𠄩𠀲𦠱僥 hai đứa phét nhau [俗]",U+26831,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5806,phết,㗶,"𫥨㗶 ra
  phết","[翻]

    U+35F6",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5807,phẹt,㗶,"㗶㗶 phèn phẹt
  [𠸨]","[翻]

    U+35F6",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5808,phều,漂,"漂𠴋 phều
  phào [𠸨]",U+6F02,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5809,PHI,妃,"王妃 vương phi ·
  宮妃 cung phi",U+5983,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5810,phi,批,"橫批 hoành
  phi",U+6279,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5811,PHI,非,"非常 phi thường ·
  非法 phi pháp · 非凡 phi phàm · 洲非 châu phi · 𩵜𩵾非 cá trê phi",U+975E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5812,PHI,飛,"飛工 phi công · 飛鏢
  phi tiêu · 飛馭 phi ngựa · 飛機 phi cơ",U+98DB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5813,PHI,菲,"芳菲 phương
  phi","[翻]

    U+83F2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5814,phi,蚾,"𡥵蚾 con
  phi",U+86BE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5815,phi,𤊬,"𤊬荇 phi
  hành [摱] · 𤊬蒜 phi tỏi [摱]",U+242AC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5816,PHÍ,費,"支費 chi phí · 免費
  miễn phí · 消費 tiêu phí · 費飭 phí sức · 𢱚費 phung phí",U+8CBB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5817,PHÌ,肥,"肥饒 phì nhiêu ·
  肥嫩 phì nộn · 發肥 phát phì",U+80A5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5818,phì,𦜀,"𦜀𦜀
  phì phị [𠸨]","⇔ 𦜀
  phị

    U+26700",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5819,phì,淝,"淝淝 phì phì
  [𠸨] · 淝咆 phì phèo [𠸨] · 淝𠶊 phì phà [𠸨]",U+6DDD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5820,PHỈ,匪,土匪 thổ phỉ,U+532A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5821,PHỈ,菲,"菲葑 phỉ
  phong","[翻]

    U+83F2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5822,phỉ,悱,"悱願 phỉ nguyền ·
  悱志 phỉ chí · 悱飭 phỉ sức",U+60B1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5823,PHỈ,翡,翡翠 phỉ thuý,U+7FE1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5824,PHỈ,誹,"誹謗 phỉ báng ·
  誹𢮫 phỉ nhổ",U+8AB9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5825,phị,𦜀,"𦜀𦜀
  phì phị [𠸨]",U+26700,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5826,phía,𱘃,"四𱘃 tứ
  phía · 𱘃𠓀 phía trước · 𱘃北 phía bắc","[異] 費
  𠌨

    U+31603",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5827,phích,澼,"壓澼 áp-phích [摱]
  · 澼撜渃 phích đựng nước","[翻]

    U+6FBC",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5828,phịch,噼,"噼噼 phình phịch
  [𠸨]",U+567C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5829,phịch,𦢟,"服𦢟 phục
  phịch [𠸨]",U+2689F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5830,PHIẾM,泛,"浮泛 phù phiếm ·
  𡀯泛 chuyện phiếm · 泛指 phiếm chỉ · 泛函 phiếm hàm · 泛遊 phiếm du · 泛定
  phiếm định",U+6CDB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5831,PHIÊN,反,"反切 phiên
  thiết",U+53CD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5832,PHIÊN,番,"𢄂番 chợ
  phiên · 番號 phiên hiệu · 番循 phiên tuần · 番更 phiên canh · 番座 phiên toà · 番邦
  phiên bang",U+756A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5833,PHIÊN,藩,"藩屬 phiên thuộc ·
  藩國 phiên quốc · 藩鎮 phiên trấn",U+85E9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5834,PHIÊN,翻,"翻譯 phiên dịch ·
  翻版 phiên bản · 翻音 phiên âm · 翻覆 phiên phúc",U+7FFB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5835,PHIẾN,片,"阿片 a phiến · 鴉片
  nha phiến · 片𥒥 phiến đá",U+7247,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5836,phiến,番,"番番 phiên phiến
  [𠸨]",U+756A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5837,PHIẾN,煽,"煽亂 phiến
  loạn",U+717D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5838,PHIỀN,煩,"𫜵煩 làm
  phiền · 煩悶 phiền muộn · 煩複 phiền phức · 煩碎 phiền toái",U+7169,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5839,phiện,片,"𫇿片 thuốc
  phiện",U+7247,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5840,PHIỆT,閥,"財閥 tài phiệt ·
  軍閥 quân phiệt",U+95A5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5841,PHIÊU,漂,"漂流 phiêu
  lưu",U+6F02,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5842,PHIÊU,飄,"飄搖 phiêu
  diêu",U+98C4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5843,PHIẾU,票,"股票 cổ phiếu · 支票
  chi phiếu · 𣑷票 tem phiếu [摱]",U+7968,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5844,PHIẾU,漂,"漂𡲫朱𤽸
  phiếu vải cho trắng",U+6F02,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5845,phim,𣆅,"𣆅影 phim
  ảnh [摱] · 段𣆅 đoạn phim [摱]","[翻]

    U+23185",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5846,phím,柉,柉彈 phím đàn · 盤柉 bàn phím,U+67C9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5847,phinh,𣍪,"𣍪𣍪
  phinh phính [𠸨]","⇔ 𣍪
  phính

    U+2336A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5848,phính,𣍪,"𰇷𣍪
  phúng phính [𠸨]",U+2336A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5849,phình,胓,"脹胓 trương phình
  · 胓𫥨 phình ra",U+80D3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5850,phình,𠶏,"𠶏𠶏
  phình phĩnh [𠸨]","⇔ 𠶏
  phĩnh

    [翻]

    U+20D8F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5851,phình,噼,"噼噼 phình phịch
  [𠸨]","⇔ 噼 phịch

    U+567C",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5852,phĩnh,𠶏,"𠶏𠶏
  phình phĩnh [𠸨]","[翻]

    U+20D8F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5853,phỉnh,𠶏,"𠶏𠱀
  phỉnh phờ [𠸨] · 𠶏佞 phỉnh nịnh","[翻]

    U+20D8F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5854,phiu,墂,"塝墂 phẳng phiu
  [𠸨]",U+5882,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5855,phịu,慓,奉慓 phụng phịu,"[翻]

    U+6153",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5856,pho,哺,"𠵨哺哺 ngáy
  pho pho","[翻]

    U+54FA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5857,pho,鋪,"鋪冊 pho sách · 鋪像
  pho tượng",U+92EA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5858,PHÓ,付,"付託 phó thác · 應付
  ứng phó · 付回 phó hồi",U+4ED8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5859,PHÓ,赴,赴會 phó hội,U+8D74,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5860,PHÓ,訃,告訃 cáo phó,U+8A03,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5861,PHÓ,副,"副詞 phó từ · 副主席
  phó chủ tịch · 隊副 đội phó",U+526F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5862,PHÓ,傅,"師傅 sư phó · 傅木
  phó mộc",U+5085,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5863,phò,扶,"扶佐 phò tá ·
  扶𤤰 phò vua",U+6276,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5864,phò,哺,"𠋥倲𱺵僶哺！
  Mày đúng là thằng phò! · 淝哺 phì phò","[翻]

    U+54FA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5865,PHÒ,駙,駙馬 phò mã,U+99D9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5866,PHÔ,鋪,"鋪張 phô trương ·
  鋪演 phô diễn",U+92EA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5867,phô,𪢜,"𪢜𠎩
  phô bay · 𪢜㧍 phô phang",U+2A89C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5868,phố,庯,"城庯 thành phố ·
  塘庯 đường phố · 庯舍 phố xá",U+5EAF,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5869,PHỐ,鋪,"𧷸𫇿北於鋪𱜢？
  Mua thuốc bắc ở phố nào?",U+92EA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5870,phơ,披,拂披 phất phơ,U+62AB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5871,phơ,苤,鉑苤 bạc phơ,U+82E4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5872,PHỔ,普,"普通 phổ thông ·
  普遍 phổ biến",U+666E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5873,PHỔ,譜,"光譜 quang
  phổ",U+8B5C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5874,phớ,胕,豆胕 tào-phớ [摱],U+80D5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5875,phờ,𠱀,"𠶏𠱀
  phỉnh phờ [𠸨] · 𠱀卟 phờ phạc [𠸨]","[翻]

    U+20C40",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5876,phờ,𤷵,"巴𤷵 bơ
  phờ [𠸨]",U+24DF5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5877,phở,胕,豆胕 tào-phở [摱],U+80D5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5878,phở,𡂄,"𡂄𡋿
  phở lở · 𠯘𡂄 phớn phở",U+21084,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5879,phở,𬖾,"𩚵𬖾
  cơm phở",U+2C5BE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5880,phóc,䟔,"𬦮䟔 nhảy
  phóc","[翻]

    U+47D4",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5881,phớc,福,胡德福 Hồ Đức Phớc,"⇔ 福 phúc
U+798F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5882,PHÔI,坯,"坯𨨧 phôi
  thép",U+576F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5883,phôi,呸,"𢺹呸 chia
  phôi · 呸𢯠 phôi pha",U+5478,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5884,PHÔI,胚,"胚胎 phôi
  thai",U+80DA,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5885,PHỐI,配,"分配 phân phối ·
  配偶 phối ngẫu · 調配 điều phối · 配合 phối hợp","[翻]

    U+914D",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5886,phơi,𤇨,"𤇨排 phơi
  bày · 𤇨䏾 phơi bụng · 𤇨枯 phơi khô","[翻]

    U+241E8",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5887,phơi,𢭿,"𢭿𢭿
  phơi phới [𠸨]","⇔ 𢭿
  phới

    U+22B7F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5888,phổi,肺,"炎肺 viêm
  phổi","[異]
  𦟊

    U+80BA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5889,phới,𢭿,"𭡚𢭿
  phấp phới · 𢭿𢭿 phơi phới [𠸨]",U+22B7F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
5890,phom,𠆩,"𠆩𠊛
  phom người [摱] · 𠆩𩌂惵 phom giày đẹp [摱]","[翻]

    U+201A9",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
